TSN,,Genus,,Species,,Variety
591156,,Cavinula,,variostriata,,
591157,,Amphora,,commutata,,
591158,,Amphora,,coffeaeformis,,
591159,,Achnanthidium,,kryophila,,
591160,,Achnanthidium,,lanceolatum,,
591161,,Amphipleura,,arctica,,
591162,,Achnanthidium,,trinodis,,
591163,,Achnanthidium,,peragalli,,
591164,,Achnanthidium,,minutissimum,,
591165,,Achnanthidium,,microcephalum,,
591166,,Achnanthes,,lemmermannii,,
591167,,Amphora,,tenuistriata,,
591168,,Anomoeoneis,,sphaerophora,,
591169,,Aneumastus,,tusculus,,
591170,,Aneumastus,,stroesei,,
591171,,Aneumastus,,minor,,
591172,,Amphora,,thumensis,,
591173,,Acanthoceras,,zachariasii,,
591174,,Amphora,,sibirica,,
591175,,Achnanthes,,joursacense,,
591176,,Achnanthes,,incognita,,
591177,,Achnanthes,,hettensis,,
591178,,Achnanthes,,gracillima,,
591179,,Caloneis,,undulata,,
591180,,Caloneis,,fontinalis,,
591181,,Caloneis,,lancettula,,
591182,,Caloneis,,leptosoma,,
591183,,Caloneis,,molaris,,
591184,,Cavinula,,pseudoscutiformis,,
591185,,Cavinula,,lacustris,,
591186,,Cavinula,,jaernefeltii,,
591187,,Cavinula,,intractata,,
591188,,Cavinula,,cocconeiformis,,
591189,,Campylodiscus,,echensis,,
591190,,Campylodiscus,,decorus,,
591191,,Campylodiscus,,cribrosus,,
591193,,Aulacoseira,,agassizii,,
591194,,Aulacoseira,,ambigua,,
591195,,Aulacoseira,,canadensis,,
591196,,Amphora,,inariensis,,
591197,,Amphora,,gigas,,
591198,,Amphora,,oligotraphenta,,
591199,,Brachysira,,brebissonii,,
591200,,Brachysira,,zellensis,,
591201,,Brachysira,,vitrea,,
591202,,Brachysira,,styriaca,,
591203,,Brachysira,,serians,,
591204,,Aulacoseira,,alpigena,,
591205,,Brachysira,,exilis,,
591206,,Aulacoseira,,subarctica,,
591207,,Aulacoseira,,granulata,,
591208,,Aulacoseira,,distans,,
591209,,Brachysira,,follis,,
591210,,Fallacia,,pseudomuralis,,
591211,,Eunotia,,trinacria,,
591212,,Eunotia,,woleirotii,,
591213,,Fallacia,,fracta,,
591214,,Fallacia,,helensis,,
591215,,Fallacia,,insociabilis,,
591216,,Fallacia,,omissa,,
591217,,Diadesmis,,perpusilla,,
591218,,Fallacia,,subhamulata,,
591219,,Fragilaria,,atomus,,
591220,,Fragilaria,,entomon,,
591221,,Fragilaria,,minuscula,,
591222,,Fragilaria,,nitzschioides,,
591223,,Fragilaria,,radians,,
591224,,Fallacia,,monoculata,,
591225,,Eucocconeis,,depressa,,
591226,,Eucocconeis,,flexella,,
591227,,Eucocconeis,,lapponica,,
591228,,Eucocconeis,,minuta,,
591229,,Eunotia,,arcubus,,
591230,,Eunotia,,bidens,,
591231,,Fragilariforma,,bicapitata,,
591232,,Eunotia,,intermedia,,
591233,,Eunotia,,monodontiforma,,
591234,,Gomphonema,,apuncto,,
591235,,Gomphonema,,brasiliense,,
591236,,Gomphonema,,consector,,
591237,,Gomphonema,,dichotomum,,
591238,,Gomphonema,,exilissima,,
591239,,Gomphonema,,germainii,,
591240,,Gomphonema,,laticeps,,
591241,,Gomphonema,,leptocampum,,
591242,,Gomphonema,,productum,,
591243,,Gomphonema,,pseudoaugur,,
591244,,Gomphonema,,pseudotenellum,,
591245,,Gomphonema,,pygmaeum,,
591246,,Gomphonema,,robustum,,
591247,,Geissleria,,kriegeri,,
591248,,Fallacia,,pygmaea,,
591249,,Fragilariforma,,constricta,,
591250,,Fragilariforma,,virescens,,
591251,,Fragilariopsis,,linearis,,
591252,,Frustulia,,erifuga,,
591253,,Frustulia,,saxonica,,
591254,,Frustulia,,viridula,,
591255,,Geissleria,,acceptata,,
591256,,Geissleria,,decussis,,
591257,,Geissleria,,paludosa,,
591258,,Geissleria,,schoenfeldii,,
591259,,Geissleria,,similis,,
591260,,Geissleria,,tectissima,,
591261,,Geissleria,,thingvallae,,
591262,,Gomphoneis,,geitleri,,
591263,,Gomphoneis,,olivacea,,
591264,,Gomphoneis,,quadripunctata,,
591265,,Geissleria,,declivis,,
591266,,Encyonema,,prostratum,,
591267,,Encyonema,,lunatum,,
591268,,Encyonema,,minutum,,
591269,,Encyonema,,muelleri,,
591270,,Encyonema,,norvegica,,
591271,,Ellerbeckia,,arenaria,,
591272,,Encyonema,,silesiacum,,
591273,,Encyonema,,gracile,,
591274,,Encyonema,,triangulatum,,
591275,,Encyonema,,triangulum,,
591276,,Encyonema,,turgidum,,
591277,,Encyonema,,ventricosum,,
591278,,Encyonema,,auerswaldii,,
591279,,Encyonema,,brehmii,,
591280,,Encyonema,,caespitosum,,
591281,,Fallacia,,submitis,,
591282,,Encyonema,,hebridicum,,
591283,,Didymosphenia,,geminata,,
591284,,Encyonema,,lacustre,,
591285,,Diploneis,,papula,,
591286,,Encyonema,,latens,,
591287,,Diploneis,,ocellata,,
591288,,Epithemia,,muelleri,,
591289,,Epithemia,,alpestris,,
591290,,Epithemia,,hyndmanni,,
591291,,Epithemia,,adnata,,
591292,,Epithemia,,emarginata,,
591293,,Epithemia,,ocellata,,
591294,,Encyonema,,rugosum,,
591295,,Diatoma,,ehrenbergii,,
591296,,Navicula,,texana,,
591297,,Navicula,,amygdalina,,
591298,,Navicula,,aikensis,,
591299,,Navicula,,affinis,,
591300,,Meridion,,intermedium,,
591301,,Gomphonema,,semiapertum,,
591302,,Sellaphora,,pupula,,
591303,,Meridion,,anceps,,
591304,,Neidium,,ampliatum,,
591305,,Navicula,,splendicula,,
591306,,Navicula,,saugerii,,
591307,,Navicula,,angustata,,
591308,,Navicula,,sigma,,
591309,,Navicula,,staurifera,,
591310,,Navicula,,subgastriformis,,
591311,,Navicula,,anatis,,
591312,,Nitzschia,,archibaldii,,
591313,,Nitzschia,,brevirostris,,
591314,,Navicula,,cryptocefalsa,,
591315,,Mastogloia,,grevillei,,
591316,,Nitzschia,,elegens,,
591317,,Nitzschia,,epiphyticoides,,
591318,,Neidium,,dilatatum,,
591319,,Neidium,,hankensis,,
591320,,Melosira,,dickiei,,
591321,,Neidium,,levanderi,,
591322,,Nitzschia,,angustatula,,
591323,,Nitzschia,,amphioxoides,,
591324,,Nitzschia,,acidoclinata,,
591325,,Nitzschia,,adapta,,
591326,,Nitzschia,,agnewii,,
591327,,Nitzschia,,agnita,,
591328,,Melosira,,dendroteres,,
591329,,Navicula,,interglacialis,,
591330,,Navicula,,incerta,,
591331,,Navicula,,inflata,,
591332,,Navicula,,ingenua,,
591333,,Navicula,,jentzschii,,
591334,,Navicula,,lacunarum,,
591335,,Navicula,,lenzii,,
591336,,Navicula,,longirostris,,
591337,,Navicula,,insignita,,
591338,,Navicula,,cryptotenella,,
591339,,Navicula,,densestriata,,
591340,,Navicula,,detenta,,
591341,,Navicula,,costuloides,,
591342,,Navicula,,dissipata,,
591343,,Navicula,,distinctastriata,,
591344,,Navicula,,contraria,,
591345,,Navicula,,excelsa,,
591346,,Navicula,,exiguoides,,
591347,,Navicula,,goeppertiana,,
591348,,Navicula,,bicapitata,,
591349,,Navicula,,bacillaris,,
591350,,Navicula,,praeterita,,
591351,,Navicula,,radiosafallax,,
591352,,Navicula,,reinhardtii,,
591353,,Navicula,,rhomboides,,
591354,,Navicula,,rhynchotella,,
591355,,Nitzschia,,draveillensis,,
591356,,Navicula,,pseudanglica,,
591357,,Navicula,,sabiniana,,
591358,,Navicula,,meniscus,,
591359,,Navicula,,capitatoradiata,,
591360,,Navicula,,canalis,,
591361,,Navicula,,menisculoides,,
591362,,Navicula,,obdurata,,
591363,,Navicula,,parva,,
591364,,Pinnularia,,kriegeriana,,
591365,,Pinnularia,,krockii,,
591366,,Pinnularia,,lundii,,
591367,,Gomphonema,,vibrio,,
591368,,Pinnularia,,radiosa,,
591369,,Pinnularia,,socialis,,
591370,,Pinnularia,,tabellaria,,
591371,,Gomphonema,,tumens,,
591372,,Pinnularia,,amphioxys,,
591373,,Nitzschia,,fluminenesis,,
591374,,Gyrosigma,,reimeri,,
591375,,Pinnularia,,brandelii,,
591376,,Pinnularia,,burkii,,
591377,,Pinnularia,,cardinaliculus,,
591378,,Pinnularia,,cardinalis,,
591379,,Pinnularia,,cocconeis,,
591380,,Pinnularia,,dactylus,,
591381,,Pinnularia,,distinguenda,,
591382,,Pinnularia,,fasciata,,
591383,,Gyrosigma,,obscurum,,
591385,,Pseudostaurosira,,brevistriata,,
591386,,Gomphonema,,superiorensis,,
591387,,Gomphonema,,submehleri,,
591388,,Rhopalodia,,argus,,
591389,,Psammothidium,,marginulatum,,
591390,,Rossithidium,,linearis,,
591391,,Rossithidium,,pusillum,,
591392,,Scoliopleura,,campylogramma,,
591393,,Sellaphora,,americana,,
591394,,Sellaphora,,bacilliformis,,
591395,,Sellaphora,,bacillum,,
591396,,Sellaphora,,laevissima,,
591397,,Sellaphora,,mutata,,
591398,,Sellaphora,,nyassensis,,
591399,,Sellaphora,,parapupula,,
591400,,Planothidium,,dubium,,
591401,,Pinnularia,,torta,,
591402,,Pinnularia,,trigonocephala,,
591403,,Placoneis,,clementioides,,
591404,,Placoneis,,clementis,,
591405,,Placoneis,,dicephala,,
591406,,Placoneis,,elginensis,,
591407,,Placoneis,,exigua,,
591408,,Placoneis,,gastrum,,
591409,,Placoneis,,placentula,,
591410,,Plagiotropis,,lepidoptera,,
591411,,Psammothidium,,ventralis,,
591412,,Psammothidium,,levanderi,,
591413,,Psammothidium,,didymum,,
591414,,Psammothidium,,bioreti,,
591415,,Psammothidium,,altaicum,,
591416,,Planothidium,,calcar,,
591417,,Pleurosira,,laevis,,
591418,,Planothidium,,delicatulum,,
591419,,Planothidium,,perigallii,,
591420,,Planothidium,,oestrupii,,
591421,,Planothidium,,lanceolatum,,
591422,,Planothidium,,hauckianum,,
591423,,Planothidium,,ellipticum,,
591424,,Psammothidium,,subatomoides,,
591425,,Gomphonema,,trigonocephalum,,
591426,,Nitzschia,,lacuum,,
591427,,Nitzschia,,levidensis,,
591428,,Kobayasia,,jaagii,,
591429,,Karayevia,,laterostrata,,
591430,,Karayevia,,clevei,,
591431,,Hyalosynedra,,laevigata,,
591432,,Kobayasia,,subtilissima,,
591433,,Nitzschia,,minutula,,
591434,,Hippodonta,,subcostulata,,
591435,,Hippodonta,,lueneburgensis,,
591436,,Hippodonta,,linearis,,
591437,,Hippodonta,,hungarica,,
591438,,Hippodonta,,costulata,,
591439,,Nitzschia,,philippinarum,,
591440,,Martyana,,martyi,,
591441,,Luticola,,muticopsis,,
591442,,Luticola,,muticoides,,
591443,,Luticola,,mutica,,
591444,,Luticola,,cohnii,,
591445,,Krasskella,,kriegerana,,
591446,,Kolbesia,,ploenensis,,
591447,,Nitzschia,,gandersheimiensis,,
591448,,Nitzschia,,graciliformis,,
591449,,Nitzschia,,paleoides,,
591450,,Nitzschia,,graciloides,,
591451,,Nitzschia,,heufleriana,,
591452,,Nitzschia,,hollerupensis,,
591453,,Nitzschia,,homburgiensis,,
591454,,Nitzschia,,impressa,,
591455,,Kolbesia,,kolbei,,
591456,,Nitzschia,,innominata,,
591457,,Nitzschia,,gessneri,,
591458,,Nitzschia,,sociabilis,,
591459,,Nitzschia,,sphaerophora,,
591460,,Nitzschia,,pseudoamphioxys,,
591461,,Nitzschia,,spiculum,,
591462,,Nitzschia,,stricta,,
591463,,Nitzschia,,subrostroides,,
591464,,Nitzschia,,tenuis,,
591465,,Nitzschia,,valdestriata,,
591466,,Nitzschia,,vexans,,
591467,,Nitzschia,,vulga,,
591468,,Oestrupia,,bicontracta,,
591469,,Oestrupia,,zachariasi,,
591470,,Nitzschia,,subrostrata,,
591471,,Nitzschia,,pusilla,,
591472,,Nitzschia,,rostellata,,
591473,,Hippodonta,,capitata,,
591474,,Nitzschia,,radicula,,
591475,,Nitzschia,,pura,,
591476,,Nitzschia,,pumila,,
591477,,Nitzschia,,pseudofonticola,,
591478,,Planothidium,,subatomoides,,
591479,,Planothidium,,didymum,,
591480,,Psammothidium,,lauenbergianum,,
591481,,Craticula,,halophila,,
591482,,Aulacoseira,,islandica,,
591483,,Aulacoseira,,italica,,
591484,,Placoneis,,pseudanglica,,
591487,,Surirella,,linearis,var.,constricta
591488,,Surirella,,biseriata,var.,diminuta
591489,,Staurosirella,,pinnata,var.,intercedens
591490,,Stauroneis,,phoenicenteron,var.,intermedia
591491,,Staurosirella,,leptostauron,var.,rhomboides
591492,,Sellaphora,,pupula,var.,elliptica
591493,,Stephanodiscus,,carconensis,var.,pusilla
591494,,Staurosira,,construens,var.,venter
591495,,Surirella,,biseriata,var.,orientalis
591496,,Stauroneis,,smithii,var.,minima
591497,,Stephanodiscus,,rotula,var.,minutula
591498,,Stephanodiscus,,astraea,var.,minutulus
591499,,Staurosirella,,pinnata,var.,lancettula
591500,,Stauroneis,,smithii,var.,borgei
591501,,Stephanodiscus,,astraea,var.,intermedia
591502,,Staurosira,,construens,var.,capitata
591506,,Tryblionella,,angustata,var.,acuta
591518,,Synedra,,amphicephala,var.,intermedia
591519,,Synedra,,ulna,var.,chaseana
591520,,Synedra,,amphicephala,var.,asiatica
591521,,Surirella,,robusta,var.,armata
591524,,Synedra,,ulna,var.,impressa
591561,,Gomphoneis,,herculeana,var.,robusta
591562,,Diploneis,,oblongella,var.,genuina
591563,,Amphora,,coffeaeformis,var.,acutiuscula
591564,,Gomphoneis,,olivacea,var.,calcarea
591565,,Diploneis,,elliptica,var.,ladogensis
591566,,Gomphonema,,abbreviatum,var.,inflata
591567,,Gomphoneis,,quadripunctata,var.,cochleariformis
591568,,Diadesmis,,contenta,var.,biceps
591569,,Asterionella,,formosa,var.,subtilis
591570,,Anomoeoneis,,sphaerophora,var.,sculpta
591571,,Denticula,,tenuis,var.,frigida
591572,,Gomphonema,,olivaceum,var.,olivaceoides
591573,,Gomphonema,,olivaceoides,var.,hutchinsoniana
591574,,Gomphonema,,olivaceoides,var.,densestriata
591575,,Achnanthidium,,lanceolata,var.,haynaldii
591576,,Gomphonema,,acuminatum,var.,intermedia
591577,,Diatoma,,vulgare,var.,ovalis
591578,,Achnanthes,,dispar,var.,fontellii
591579,,Achnanthidium,,lanceolatum,var.,elliptica
591580,,Achnanthes,,gracillima,var.,nipponica
591581,,Gomphonema,,angustatum,var.,obtusatum
591582,,Gomphonema,,gracile,var.,dicotoma
591583,,Gomphonema,,helveticum,var.,tenuis
591584,,Gomphonema,,affine,var.,elongatum
591585,,Achnanthidium,,exiguum,var.,heterovalvum
591586,,Gomphonema,,angustatum,var.,citera
591587,,Gomphonema,,angustatum,var.,undulata
591588,,Cymbella,,ruttneri,var.,obtusa
591589,,Gomphonema,,grovei,var.,lingulatum
591590,,Achnanthes,,dispar,var.,angulata
591591,,Diatoma,,vulgare,var.,producta
591592,,Achnanthidium,,lanceolatum,var.,genuinum
591593,,Achnanthidium,,brevipes,var.,intermedia
591594,,Eunotia,,major,var.,impressa
591595,,Cocconeis,,scutellum,var.,japonica
591596,,Epithemia,,adnata,var.,minor
591597,,Epithemia,,adnata,var.,porcellus
591598,,Cymatopleura,,solea,var.,gracilis
591600,,Aulacoseira,,agassizii,var.,malayensis
591601,,Cocconeis,,placentula,var.,klinoraphis
591602,,Eucocconeis,,flexella,var.,alpestris
591603,,Cyclotella,,distinguenda,var.,unipunctata
591604,,Epithemia,,turgida,var.,plicata
591605,,Epithemia,,turgida,var.,zebrina
591606,,Cyclotella,,comta,var.,radiosa
591607,,Cyclotella,,comta,var.,paucipunctata
591608,,Cyclotella,,comta,var.,bodanica
591609,,Cymatopleura,,solea,var.,subconstricta
591610,,Eucocconeis,,lapponica,var.,ninckei
591611,,Cyclotella,,bodanica,var.,stellata
591612,,Cyclotella,,bodanica,var.,michiganensis
591613,,Craticula,,cuspidata,var.,major
591614,,Epithemia,,adnata,var.,saxonica
591615,,Epithemia,,adnata,var.,proboscidea
591616,,Cymatopleura,,solea,var.,pfuhlii
591617,,Caloneis,,clevei,var.,undulata
591618,,Fragilaria,,crotonensis,var.,prolongata
591619,,Fragilaria,,vaucheriae,var.,fallax
591620,,Fragilaria,,vaucheriae,var.,parvula
591621,,Aulacoseira,,lirata,var.,alpigena
591622,,Aulacoseira,,granulata,var.,muzzanensis
591623,,Aulacoseira,,granulata,var.,angustissima
591624,,Aulacoseira,,distans,var.,limnetica
591625,,Fragilariforma,,virescens,var.,capitata
591626,,Caloneis,,limosa,var.,gibberula
591627,,Fragilaria,,capucina,var.,acuta
591628,,Encyonema,,minutum,var.,pseudogracilis
591629,,Caloneis,,limosa,var.,undulata
591630,,Caloneis,,limosa,var.,subinflata
591631,,Hannaea,,arcus,var.,linearis
591632,,Gomphonema,,truncatum,var.,turgidum
591633,,Navicula,,atomus,var.,recondita
591634,,Navicula,,cincta,var.,rostrata
591635,,Gomphonema,,vibrio,var.,intricatum
591636,,Gomphonema,,vibrio,var.,pumilum
591637,,Meridion,,intermedium,var.,constrictum
591638,,Navicula,,atomus,var.,permitis
591639,,Melosira,,crenulata,var.,tenuis
591640,,Gomphonema,,truncatum,var.,macilentum
591641,,Gomphonema,,vibrio,var.,fossile
591642,,Nitzschia,,fonticola,var.,capitata
591643,,Nitzschia,,longissima,var.,closterium
591644,,Nitzschia,,filiformis,var.,conferta
591645,,Nitzschia,,dissipata,var.,borneensis
591646,,Neidium,,affine,var.,capitata
591647,,Navicula,,cryptocephala,var.,exilis
591648,,Nitzschia,,amphibia,var.,frauenfeldii
591649,,Plagiotropis,,lepidoptera,var.,proboscidea
591650,,Pseudostaurosira,,brevistriata,var.,inflata
591651,,Nitzschia,,frustulum,var.,minutula
591652,,Pinnularia,,gibba,var.,parva
591653,,Pinnularia,,gibba,var.,linearis
591654,,Pinnularia,,abaujensis,var.,rostrata
591655,,Nitzschia,,palea,var.,debilis
591656,,Oestrupia,,zachariasi,var.,undulata
591657,,Nitzschia,,thermalis,var.,intermedia
591658,,Nitzschia,,sinuata,var.,delognei
591659,,Nitzschia,,sigma,var.,sigmatella
591660,,Nitzschia,,sicula,var.,migrans
591661,,Nitzschia,,parvula,var.,terricola
591662,,Navicula,,minuscula,var.,alpestris
591663,,Navicula,,menisculus,var.,obtusa
591664,,Nitzschia,,communis,var.,abbreviata
591665,,Navicula,,lanceolata,var.,tenuirostris
591666,,Navicula,,menisculus,var.,krenneri
591667,,Rhizosolenia,,eriensis,var.,zachariasi
591668,,Navicula,,vulpina,var.,avenacea
591669,,Navicula,,viridula,var.,germainii
591670,,Rhizosolenia,,eriensis,var.,pusilla
591671,,Navicula,,reinhardtii,var.,elliptica
591672,,Rhoicosphenia,,curvata,var.,subacuta
591673,,Navicula,,tripunctata,var.,cuneata
591674,,Neidium,,bisulcatum,var.,subundulatum
591675,,Stephanodiscus,,hantzschii,f.,tenuis
591676,,Sellaphora,,pupula,f.,rostrata
591679,,Staurosira,,construens,f.,subsalina
591680,,Surirella,,biseriata,f.,amphioxys
591682,,Stauroneis,,borrichii,f.,subcapitata
591688,,Fragilariforma,,constricta,f.,stricta
591689,,Gomphonema,,angustatum,f.,undulata
591690,,Encyonema,,muelleri,f.,ventricosa
591691,,Aulacoseira,,granulata,f.,spiralis
591692,,Anomoeoneis,,sphaerophora,f.,costata
591693,,Brachysira,,zellensis,f.,difficilis
591694,,Cymbella,,cuspidata,f.,impressa
591695,,Cymatopleura,,elliptica,f.,spiralis
591696,,Eunotia,,pectinalis,f.,minor
591697,,Placoneis,,placentula,f.,rostrata
591699,,Gomphonema,,subclavatum,f.,gracilis
591700,,Reimeria,,sinuata,f.,antiqua
591701,,Navicula,,subrotundata,f.,lanceolata
591702,,Nitzschia,,dissipata,f.,undulata
591703,,Pinnularia,,gibba,f.,subundulata
610058,,Phaeocystis,,antarctica,,
610059,,Phaeocystis,,globosa,,
610061,,Coccosphaerales,,,,
610062,,Oolithotus,,,,
610063,,Oolithotus,,fragilis,,
610078,,Neodenticula,,,,
610079,,Proboscia,,,,
610080,,Stellarima,,,,
610081,,Manguinea,,,,
610082,,Azpeitia,,,,
610083,,Banquisia,,,,
610086,,Corethron,,inerme,,
610087,,Coscinodiscus,,oculoides,,
610088,,Eucampia,,antarctica,,
610089,,Fragilariopsis,,curta,,
610091,,Fragilariopsis,,rhombica,,
610093,,Fragilariopsis,,sublinearis,,
610095,,Fragilariopsis,,obliquecostata,,
610096,,Neodenticula,,kamtschatica,,
610097,,Neodenticula,,seminae,,
610098,,Odontella,,aurita,,
610099,,Proboscia,,alata,,
610100,,Proboscia,,inermis,,
610101,,Pseudo-nitzschia,,antarctica,,
610102,,Proboscia,,truncata,,
610103,,Pseudo-nitzschia,,lineola,,
610105,,Pseudo-nitzschia,,heimii,,
610106,,Rhizosolenia,,curvata,,
610108,,Stellarima,,microtrias,,
610110,,Thalassiosira,,adeliae,,
610111,,Thalassiosira,,gracilis,,
610112,,Thalassiosira,,hispida,,
610113,,Thalassiosira,,lentiginosa,,
610114,,Thalassiosira,,oliverana,,
610115,,Thalassiosira,,tumida,,
610116,,Thalassiosira,,tcherniai,,
610117,,Thalassiothrix,,antarctica,,
610118,,Manguinea,,fusiformis,,
610120,,Actinocyclus,,actinochilus,,
610121,,Azpeitia,,tabularis,,
610122,,Asteromphalus,,hyalinus,,
610123,,Banquisia,,belgicae,,
610124,,Odontella,,granulata,,
610125,,Odontella,,mobilensis,,
610126,,Odontella,,regia,,
610127,,Odontella,,sinensis,,
610128,,Odontella,,rhombus,,
610129,,Odontella,,obtusa,,
610130,,Odontella,,weissflogii,,
610132,,Biddulphia,,contorta,,
610133,,Gomphonema,,cymbelloides,,
610136,,Leptocylindrus,,danicus,var.,adriaticus
610140,,Nitzschia,,obtusa,var.,nana
610141,,Fragilariopsis,,sublinearis,f.,lata
610143,,Odontella,,rhombus,f.,rhombus
610144,,Odontella,,rhombus,f.,trigona
610145,,Amphidinium,,latum,,
610147,,Gymnodinium,,nanum,,
610148,,Gymnodinium,,varians,,
610149,,Gymnodinium,,najadeum,,
610150,,Heterocapsa,,minima,,
610151,,Pavillardinium,,intermedia,,
610152,,Pavillardinium,,spinosum,,
610155,,Palaeophalacroma,,unicinctum,,
610158,,Protoperidinium,,monocanthum,,
610159,,Protoperidinium,,antarcticum,,
615879,,Pseudo-nitzschia,,seriata,,
615880,,Pseudo-nitzschia,,prolongatoides,,
615881,,Cylindrotheca,,gracilis,,
615882,,Dactyliosolen,,fragilissimus,,
615883,,Guinardia,,delicatula,,
615884,,Attheya,,septentrionalis,,
615885,,Amylax,,triacantha,,
615886,,Schuettiella,,mitra,,
615887,,Spiraulax,,kofoidii,,
615888,,Gonyaulax,,fragilis,,
615889,,Asterionellopsis,,,,
615890,,Asterionellopsis,,glacialis,,
615891,,Asterionellopsis,,kariana,,
615892,,Meuniera,,,,
615894,,Ephemera,,,,
615895,,Pachyneis,,,,
615896,,Meuniera,,membranacea,,
615897,,Haslea,,ostrearia,,
615898,,Haslea,,gigantea,,
615899,,Haslea,,wawrikae,,
615900,,Ephemera,,planamembranacea,,
615901,,Manguinea,,rigida,,
615902,,Pachyneis,,gerlachii,,
615928,,Dictyocha,,speculum,,
615929,,Dictyocha,,calida,,
615930,,Dictyocha,,californica,,
615931,,Dictyocha,,octonaria,,
621007,,Synedropsis,,,,
621008,,Synedropsis,,hyperborea,,
621009,,Synedropsis,,hyperboroides,,
621010,,Synedropsis,,recta,,
621011,,Synedropsis,,laevis,,
621014,,Synedropsis,,lata,,
621015,,Synedropsis,,fragilis,,
621018,,Synedropsis,,lata,var.,lata
621019,,Synedropsis,,lata,var.,angustata
630578,,Chromista,,,,
660055,,Phaeophyta,,,,
668664,,Staurosirella,,leptostauron,var.,dubia
6715,,Pilinia,,,,
6716,,Pilinia,,rimosa,,
899517,,Microzonia,,,,
899518,,Microzonia,,vetulina,,
969910,,Harosa,,,,
969911,,Hacrobia,,,,
969912,,Halvaria,,,,
969913,,Rhizaria,,,,
969914,,Heterokonta,,,,
969915,,Alveolata,,,,
969916,,Bigyra,,,,
969917,,Ochrophyta,,,,
969918,,Pseudofungi,,,,
969919,,Cercozoa,,,,
969920,,Retaria,,,,
969921,,Bacillariophycidae,,,,
969922,,Coscinodiscophycidae,,,,
969923,,Fragilariophycidae,,,,
969924,,Dictyoneidales,,,,
969925,,Lyrellales,,,,
969926,,Orthoseirales,,,,
969927,,Stictocyclales,,,,
969928,,Stictodiscales,,,,
969929,,Ardissoneales,,,,
969930,,Cyclophorales,,,,
969931,,Toxariales,,,,
969932,,Chrysanthemodiscales,,,,
969933,,Dictyoneidaceae,,,,
969934,,Lyrellaceae,,,,
969935,,Proschkiniaceae,,,,
969936,,Scolioneidaceae,,,,
969937,,Thalassiophysaceae,,,,
969938,,Chrysanthemodiscaceae,,,,
969939,,Gossleriellaceae,,,,
969940,,Rutilariaceae,,,,
969941,,Orthoseiraceae,,,,
969942,,Stictocyclaceae,,,,
969943,,Benetoraceae,,,,
969944,,Stictodiscaceae,,,,
969945,,Ardissoneaceae,,,,
969946,,Cyclophoraceae,,,,
969947,,Entopylaceae,,,,
969948,,Toxariaceae,,,,
969949,,Skeletonemataceae,,,,
969950,,Psammodiscaceae,,,,
969951,,Florellaceae,,,,
969953,,Bennettella,,,,
969954,,Epipellis,,,,
969955,,Platessa,,,,
969956,,Pauliella,,,,
969957,,Nupela,,,,
969958,,Alveovallum,,,,
969959,,Amicula,,,,
969960,,Austariella,,,,
969962,,Belonastrum,,,,
969963,,Brassierea,,,,
969964,,Brevisira,,,,
969965,,Scolioneis,,,,
969966,,Orthoseira,,,,
969967,,Stictocyclus,,,,
969968,,Stictodiscus,,,,
969969,,Minidiscus,,,,
969970,,Ardissonea,,,,
969971,,Synedrosphenia,,,,
969972,,Cyclophora,,,,
969973,,Gephyria,,,,
969974,,Entopyla,,,,
969976,,Psammodiscus,,,,
969977,,Microtabella,,,,
969978,,Delphineis,,,,
969979,,Diplomenora,,,,
969980,,Perissonoe,,,,
969981,,Sceptroneis,,,,
969982,,Oxyneis,,,,
969983,,Toxarium,,,,
969984,,Amphicocconeis,,,,
969985,,Psammococconeis,,,,
969986,,Haloroundia,,,,
969987,,Astartiella,,,,
969988,,Lemnicola,,,,
969989,,Cocconeiopsis,,,,
969990,,Corbellia,,,,
969991,,Craspedostauros,,,,
969992,,Decussata,,,,
969993,,Pseudostaurosiropsis,,,,
969994,,Pulchella,,,,
969995,,Puncticulata,,,,
969996,,Reimerothrix,,,,
969997,,Sarcophages,,,,
969998,,Stauroforma,,,,
969999,,Takanoa,,,,
970000,,Ulnaria,,,,
970001,,Vikingea,,,,
970002,,Nanofrustulum,,,,
970003,,Navigiolum,,,,
970004,,Neidiopsis,,,,
970005,,Playaensis,,,,
970006,,Pravifusus,,,,
970007,,Protokeelia,,,,
970008,,Bacterosira,,,,
970009,,Pseudosolenia,,,,
970010,,Neocalyprella,,,,
970011,,Envekadea,,,,
970012,,Fistulifera,,,,
970013,,Boreozonacola,,,,
970014,,Afrocymbella,,,,
970015,,Achnanthosigma,,,,
970016,,Amphorotia,,,,
970017,,Biremis,,,,
970018,,Brevilinea,,,,
970019,,Ctenophora,,,,
970020,,Cymbopleura,,,,
970021,,Delicata,,,,
970022,,Diprora,,,,
970023,,Discostella,,,,
970024,,Distrionella,,,,
970025,,Encyonopsis,,,,
970026,,Eolimna,,,,
970027,,Frickea,,,,
970028,,Gomphosphenia,,,,
970029,,Halamphora,,,,
970030,,Hygropetra,,,,
970031,,Kobayasiella,,,,
970032,,Mayamaea,,,,
970033,,Microscostatus,,,,
970034,,Microfissurata,,,,
970035,,Muelleria,,,,
970036,,Navicymbula,,,,
970037,,Neidiomorpha,,,,
970038,,Oricymba,,,,
970039,,Parlibellus,,,,
970040,,Pliocaenicus,,,,
970041,,Prestauroneis,,,,
970042,,Pseudofallacia,,,,
