TSN,,Genus,,Species,,Variety
45877,,Elphidium,,sagrum,,
45878,,Elphidium,,salmonense,,
45879,,Elphidium,,striatopunctata,,
45880,,Elphidium,,translucens,,
45881,,Elphidium,,crispum,,
45882,,Elphidiella,,,,
45883,,Elphidiella,,arctica,,
45884,,Elphidiella,,groenlandica,,
45885,,Elphidiella,,hannai,,
45886,,Cribroelephidium,,,,
45887,,Cribroelephidium,,cariacoense,,
45888,,Faujasininae,,,,
45889,,Nummulitidae,,,,
45890,,Nummulitinae,,,,
45891,,Operculina,,,,
45893,,Operculina,,granulosa,,
45894,,Cycloclypeinae,,,,
45895,,Heterostegina,,,,
45896,,Heterostegina,,antillarum,,
45897,,Heterostegina,,antillea,,
45898,,Heterostegina,,depressa,,
45899,,Miogypsinidae,,,,
45900,,Orbitoidacea,,,,
45901,,Lepidorbitoididae,,,,
45902,,Orbitoididae,,,,
45903,,Discocyclinidae,,,,
45904,,Lepidocyclinidae,,,,
45905,,Lepidocyclininae,,,,
45906,,Helicolepidininae,,,,
45907,,Pseudorbitoididae,,,,
45908,,Pseudorbitoidinae,,,,
45909,,Vaughanininae,,,,
45910,,Cassidulinacea,,,,
45911,,Pleurostomellidae,,,,
45912,,Pleurostomellinae,,,,
45913,,Ellipsoidina,,,,
45914,,Ellipsoidina,,antillea,,
45915,,Pleurostomella,,,,
45916,,Pleurostomella,,acuminata,,
45917,,Pleurostomella,,alterans,,
45918,,Wheelerellinae,,,,
45919,,Annulopatellinidae,,,,
45920,,Caucasinidae,,,,
45921,,Fursenkoininae,,,,
45922,,Virgulinella,,,,
45923,,Virgulinella,,fusiformis,,
45924,,Virgulinella,,complata,,
45925,,Virgulinella,,pertusa,,
45926,,Fursenkoina,,,,
45927,,Fursenkoina,,compressa,,
45928,,Fursenkoina,,fusiformis,,
45929,,Fursenkoina,,pontoni,,
45930,,Fursenkoina,,loeblichi,,
45931,,Fursenkoina,,mexicana,,
45932,,Fursenkoina,,punctata,,
45933,,Fursenkoina,,rotundata,,
45934,,Fursenkoina,,schreibersiana,,
45935,,Fursenkoina,,spinicostata,,
45936,,Fursenkoina,,squamosa,,
45937,,Fursenkoina,,subsquamosa,,
45938,,Sigmavirgulina,,,,
45939,,Sigmavirgulina,,tortuosa,,
45940,,Caucasininae,,,,
45941,,Tremachoridae,,,,
45942,,Delosinidae,,,,
45943,,Loxostomatidae,,,,
45944,,Cassidulinidae,,,,
45945,,Cassidulina,,,,
45946,,Cassidulina,,californica,,
45947,,Cassidulina,,islandica,,
45948,,Cassidulina,,limbata,,
45949,,Cassidulina,,norcrossi,,
45950,,Cassidulina,,subglobosa,,
45951,,Cassidulina,,subglobosa,,subcalifornica
45952,,Cassidulina,,teretis,,
45953,,Cassidulina,,tortuosa,,
45954,,Cassidulina,,quadrata,,
45955,,Cassidulina,,algida,,
45956,,Cassidulina,,crassa,,
45957,,Cassidulina,,laevigata,,
45958,,Cassidulina,,braziliensis,,
45959,,Cassidulina,,carinata,,
45960,,Cassidulina,,curvata,,
45961,,Cassidulina,,minuta,,
45962,,Cassidulina,,neocarinata,,
45963,,Ehrenbergina,,,,
45964,,Ehrenbergina,,compressa,,
45965,,Ehrenbergina,,pupa,,
45966,,Ehrenbergina,,scannicola,,
45967,,Ehrenbergina,,spinea,,
45968,,Ehrenbergina,,trigona,,
45969,,Ehrenbergina,,trigona,,braziliensis
45970,,Ehrenbergina,,undulata,,
45971,,Burseolina,,,,
45972,,Burseolina,,palmerae,,
45973,,Nonionacea,,,,
45974,,Nonionidae,,,,
45975,,Chilostomellinae,,,,
45976,,Pseudononion,,,,
45977,,Pseudononion,,japonicum,,
45978,,Pseudononion,,auricula,,
45979,,Pseudononion,,atlanticus,,
45980,,Pseudononion,,grateloupi,,
45981,,Chilostomella,,,,
45982,,Chilostomella,,oolina,,
45983,,Chilostomella,,ovoidea,,
45984,,Nonioninae,,,,
45985,,Florilus,,,,
45986,,Florilus,,labradoricus,,
45987,,Florilus,,stelligera,,
45988,,Florilus,,auricula,,
45989,,Florilus,,grateloupi,,
45990,,Florilus,,costiferus,,
45991,,Florilus,,scaphum,,
45992,,Florilus,,sloani,,
45993,,Nonionella,,,,
45994,,Nonionella,,pulchella,,
45995,,Nonionella,,turgida,,
45996,,Nonionella,,turgida,,digitata
45997,,Nonionella,,atlantica,,
45998,,Nonionella,,labridorica,,
45999,,Nonionella,,opima,,
46000,,Nonionella,,astricta,,
46001,,Nonionella,,auricula,,
46002,,Nonionella,,fragilis,,
46003,,Nonionella,,grateloupi,,
46004,,Nonionella,,miocenica,,
46005,,Nonionella,,bisispinata,,
46006,,Astrononion,,,,
46007,,Astrononion,,gallowayi,,
46008,,Astrononion,,sidebottomi,,
46009,,Astrononion,,stelligerum,,
46010,,Pullenia,,,,
46011,,Pullenia,,salisburyi,,
46012,,Pullenia,,bulloides,,
46013,,Pullenia,,quinqueloba,,
46014,,Pullenia,,riveroi,,
46015,,Pullenia,,subcarinata,,
46016,,Nonion,,,,
46017,,Nonion,,grateloupi,,
46018,,Nonion,,boueanum,,
46019,,Bisaccium,,,,
46020,,Bisaccium,,imbricatum,,
46021,,Alabaminidae,,,,
46022,,Gyroidina,,,,
46023,,Gyroidina,,orbicularis,,
46024,,Gyroidina,,soldani,,
46025,,Gyroidina,,soldani,,nitidula
46026,,Gyroidina,,broeckhiana,,
46027,,Gyroidina,,neosoldanii,,
46028,,Alabamina,,,,
46029,,Alabamina,,decorata,,
46030,,Trichohyalus,,,,
46031,,Trichohyalus,,aguayoi,,
46032,,Oridorsalis,,,,
46033,,Oridorsalis,,tener,,
46034,,Oridorsalis,,tener,,stellatus
46035,,Oridorsalis,,tener,,tener
46036,,Oridorsalis,,westi,,
46037,,Osangulariidae,,,,
46038,,Osangularia,,,,
46039,,Osangularia,,cultur,,
46040,,Anomalinidae,,,,
46041,,Anomalininae,,,,
46042,,Hanzawaia,,,,
46043,,Hanzawaia,,concentricus,,
46044,,Hanzawaia,,strattoni,,
46045,,Melonis,,,,
46046,,Melonis,,pompiloides,,
46047,,Melonis,,zaadamae,,
46048,,Melonis,,barleeanus,,
46049,,Melonis,,formosum,,
46050,,Anomalina,,,,
46051,,Anomalina,,ammonoides,,
46052,,Anomalina,,atlantis,,
46053,,Anomalina,,coronata,,
46054,,Anomalina,,farcta,,
46055,,Anomalina,,flinti,,
46056,,Anomalina,,glabrata,,
46057,,Anomalina,,globulosa,,
46058,,Anomalina,,mississippiensis,,
46059,,Anomalina,,reniformis,,
46060,,Anomalina,,semipunctata,,
46061,,Almaeninae,,,,
46062,,Carterinacea,,,,
46063,,Carterinidae,,,,
46064,,Carterina,,,,
46065,,Carterina,,spiculotesta,,
46066,,Xenophyophorida,,,,
46067,,Mycetozoa,,,,
46068,,Acrasea,,,,
46069,,Eumycetozoa,,,,
46070,,Cavosteliidae,,,,
46072,,Acytosteliaceae,,,,
46073,,Acytostelium,,,,
46074,,Acytostelium,,leptosomum,,
46075,,Plasmodiophorida,,,,
46076,,Labyrinthulea,,,,
46077,,Labyrinthulida,,,,
46078,,Piroplasmia,,,,
46079,,Piroplasmida,,,,
46080,,Actinopodea,,,,
46081,,Raphidiophyidae,,,,
46082,,Raphidiophrys,,,,
46083,,Raphidiophrys,,elegans,,
46084,,Heterophyridae,,,,
46085,,Heterophrys,,,,
46086,,Heterophrys,,myriopoda,,
46087,,Heterophrys,,fockii,,
46088,,Radiolaria,,,,
46090,,Acanthoniidae,,,,
46091,,Porulosida,,,,
46092,,Oculosida,,,,
46093,,Dassellarina,,,,
46094,,Eucyrtidiidae,,,,
46095,,Artostrobus,,,,
46096,,Artostrobus,,annulatus,,
46097,,Lithopilium,,,,
46098,,Lithopilium,,sphaerocephalum,,
46099,,Stethopiliidae,,,,
46100,,Dictyophimus,,,,
46101,,Dictyophimus,,lucerna,,
46102,,Dictyophimus,,tripus,,
46103,,Phaeodaria,,,,
46104,,Aulacanthidae,,,,
46105,,Aulacantha,,,,
46106,,Aulacantha,,scolymantha,,
46107,,Acantharia,,,,
46108,,Arthracanthida,,,,
46110,,Acanthometridae,,,,
46111,,Acanthometron,,,,
46112,,Acanthometron,,elastricum,,
46113,,Acanthophractida,,,,
46114,,Heliozoa,,,,
46115,,Actinophryida,,,,
46116,,Actinophyridae,,,,
46117,,Actinophrys,,,,
46118,,Actinophrys,,sol,,
46119,,Actinophrys,,vesiculata,,
46120,,Actinosphaeridae,,,,
46121,,Actinosphaerium,,,,
46122,,Actinosphaerium,,eichhorni,,
46123,,Ciliophryidae,,,,
46124,,Ciliophrys,,,,
46125,,Ciliophrys,,infusionum,,
46126,,Centrohelida,,,,
46127,,Acanthocistidae,,,,
46128,,Acanthocystis,,,,
46129,,Acanthocystis,,aculeata,,
46130,,Acanthocystis,,turfacea,,
46131,,Pompholyxophrys,,,,
46132,,Pompholyxophrys,,punicea,,
46133,,Desmothoracida,,,,
46134,,Clathrellidae,,,,
46135,,Clathrella,,,,
46136,,Clathrella,,foreli,,
46137,,Proteomyxidia,,,,
46138,,Proteomyxida,,,,
46139,,Sporozoa,,,,
46140,,Telosporea,,,,
46141,,Gregarinia,,,,
46142,,Archigregarinida,,,,
46143,,Eugregarinida,,,,
46144,,Actinocephalidae,,,,
46145,,Porosporidae,,,,
46146,,Nematopsis,,,,
46147,,Nematopsis,,ostrearum,,
46148,,Acephalina,,,,
46149,,Cephalina,,,,
46150,,Neogregarinida,,,,
46151,,Coccidia,,,,
46152,,Protococcida,,,,
46153,,Eucoccidiida,,,,
46154,,Adeleina,,,,
46155,,Eimeriina,,,,
46156,,Haemosporina,,,,
46157,,Toxoplasmea,,,,
46158,,Toxoplasmida,,,,
46159,,Haplosporea,,,,
46160,,Haplosporida,,,,
46161,,Anurosporidiidae,,,,
46162,,Urosporidium,,,,
46163,,Urosporidium,,crescens,,
46164,,Haplosporidiidae,,,,
46165,,Haplosporidium,,,,
46166,,Haplosporidium,,costalis,,
46167,,Haplosporidium,,nelsoni,,
46211,,Ciliophora,,,,
46212,,Ciliatea,,,,
46213,,Holotrichia,,,,
46214,,Holophryidae,,,,
46215,,Holophrya,,,,
46216,,Holophrya,,simplex,,
46217,,Crobylura,,,,
46218,,Crobylura,,pelagica,,
46219,,Prorodontidae,,,,
46220,,Prorodon,,,,
46221,,Prorodon,,griseus,,
46222,,Prorodon,,margaritifer,,
46223,,Placus,,,,
46224,,Placus,,striatus,,
46225,,Nassulidae,,,,
46226,,Cyclogramma,,,,
46227,,Cyclogramma,,trichocystis,,
46228,,Nassula,,,,
46229,,Nassula,,aurea,,
46230,,Nassula,,gracilis,,
46231,,Trachelophyllidae,,,,
46232,,Lagynophrya,,,,
46233,,Lagynophrya,,mutans,,
46234,,Lagynophrya,,simplex,,
46235,,Scaphidiodontidae,,,,
46236,,Chilodontopsis,,,,
46237,,Chilodontopsis,,muscorum,,
46238,,Microthoracidae,,,,
46239,,Microthorax,,,,
46240,,Microthorax,,elegans,,
46241,,Cyrtolophosididae,,,,
46242,,Urotrichidae,,,,
46243,,Urotricha,,,,
46244,,Urotricha,,agilis,,
46245,,Leptopharyngidae,,,,
46248,,Pseudomicrothorax,,,,
46249,,Pseudomicrothorax,,agilis,,
46250,,Pseudomicrothorax,,dubius,,
46251,,Lacrymariidae,,,,
46252,,Lacrymaria,,,,
46253,,Lacrymaria,,olor,,
46254,,Enchelyidae,,,,
46255,,Enchelys,,,,
46256,,Enchelys,,arcuata,,
46257,,Enchelys,,gasterosteus,,
46258,,Gymnostomatida,,,,
46259,,Colepidae,,,,
46260,,Coleps,,,,
46261,,Coleps,,hirtus,,
46262,,Coleps,,bicuspis,,
46263,,Coleps,,octospinus,,
46264,,Coleps,,striatus,,
46265,,Tiarina,,,,
46266,,Tiarina,,fusus,,
46267,,Trachelocercidae,,,,
46268,,Trachelocera,,,,
46269,,Trachelocera,,phoenicopterus,,
46270,,Trachelocera,,subviridis,,
46271,,Trachelonema,,,,
46272,,Tracheloraphis,,,,
46273,,Gruvelina,,,,
46274,,Nephrocerca,,,,
46275,,Protrichophora,,,,
46276,,Rhabdophorina,,,,
46277,,Didiniidae,,,,
46278,,Didinium,,,,
46279,,Didinium,,maculosum,,
46280,,Didinium,,coccineum,,
46281,,Didinium,,protectum,,
46282,,Didinium,,commune,,
46283,,Didinium,,fulgens,,
46284,,Didinium,,peyrefittense,,
46285,,Didinium,,balbianii,,
46286,,Didinium,,nasutum,,
46287,,Mesodinium,,,,
46288,,Mesodinium,,pulex,,
46289,,Mesodinium,,rubrum,,
46290,,Tracheliidae,,,,
46291,,Dileptus,,,,
46292,,Dileptus,,anser,,
46293,,Dileptus,,gigas,,
46294,,Dileptus,,americanus,,
46295,,Dileptus,,monilatus,,
46296,,Trachelius,,,,
46297,,Trachelius,,ovum,,
46298,,Amphileptidae,,,,
46299,,Amphileptus,,,,
46300,,Amphileptus,,anser,,
46301,,Amphileptus,,fasciola,,
46302,,Amphileptus,,folium,,
46303,,Amphileptus,,longicollis,,
46304,,Amphileptus,,margaritifer,,
46305,,Amphileptus,,meleagris,,
46306,,Amphileptus,,moniliger,,
46307,,Amphileptus,,ovum,,
46308,,Amphileptus,,papillosus,,
46309,,Amphileptus,,viridis,,
46310,,Amphileptus,,vorax,,
46311,,Amphileptus,,claperedei,,
46312,,Litonotus,,,,
46313,,Litonotus,,fasciola,,
46315,,Litonotus,,armillatus,,
46317,,Litonotus,,cygnus,,
46319,,Litonotus,,trichocystis,,
46321,,Litonotus,,triqueter,,
46323,,Loxophyllum,,,,
46324,,Loxophyllum,,setigerum,,
46325,,Loxophyllum,,meleagris,,
46326,,Loxodidae,,,,
46327,,Loxodes,,,,
46328,,Loxodes,,magnus,,
46329,,Loxodes,,rostrum,,
46330,,Loxodes,,vorax,,
46331,,Cyrtophorida,,,,
46332,,Chlamydodontidae,,,,
46333,,Chilododontidae,,,,
46334,,Chilodonella,,,,
46335,,Chilodonella,,caudata,,
46336,,Chilodonella,,cucullulus,,
46337,,Chilodonella,,fluviatilis,,
46338,,Chilodonella,,uncinata,,
46339,,Trichostomatida,,,,
46340,,Coelosomidae,,,,
46341,,Coelosomides,,,,
46342,,Coelosomides,,marina,,
46343,,Trichospiridae,,,,
46344,,Spirozona,,,,
46345,,Spirozona,,caudata,,
46346,,Trichospira,,,,
46347,,Trichospira,,verticillata,,
46348,,Chonotrichida,,,,
46349,,Apostomatida,,,,
46350,,Astomatida,,,,
46351,,Hymenostomatida,,,,
46352,,Uronematidae,,,,
46353,,Uronema,,,,
46355,,Uronema,,marina,,
46356,,Uronema,,elegans,,
46357,,Uronema,,nigricans,,
46358,,Cohnilembidae,,,,
46359,,Cohnilembus,,,,
46360,,Cohnilembus,,verminus,,
46361,,Urocentridae,,,,
46362,,Urocentrum,,,,
46363,,Urocentrum,,turbo,,
46364,,Cinetochilidae,,,,
46365,,Cinetochilum,,,,
46366,,Cinetochilum,,margaritaceum,,
46367,,Platynematum,,,,
46368,,Platynematum,,sociale,,
46369,,Sathrophilus,,,,
46370,,Sathrophilus,,muscorum,,
46372,,Ophryoglenidae,,,,
46373,,Ophryoglena,,,,
46374,,Ophryoglena,,atra,,
46375,,Parauronematidae,,,,
46376,,Potomacus,,,,
46377,,Potomacus,,pottsi,,
46378,,Glauconema,,,,
46379,,Glauconema,,trihymene,,
46380,,Loxocephalidae,,,,
46381,,Paratetrahymena,,,,
46382,,Paratetrahymena,,wassi,,
46383,,Turaniellidae,,,,
46384,,Tetrahymenina,,,,
46385,,Tetrahymenidae,,,,
46386,,Tetrahymena,,,,
46387,,Tetrahymena,,pyriformis,,
46388,,Tetrahymena,,geleii,,
46389,,Tetrahymena,,vorax,,
46390,,Tetrahymena,,limacis,,
46391,,Tetrahymena,,rostrata,,
46392,,Tetrahymena,,patula,,
46394,,Colpidium,,,,
46395,,Colpidium,,campylum,,
46396,,Colpidium,,colpoda,,
46397,,Glaucomidae,,,,
46398,,Glaucoma,,,,
46399,,Glaucoma,,avellana,,
46400,,Glaucoma,,scintillans,,
46401,,Glaucoma,,setosa,,
46402,,Espejoia,,,,
46403,,Espejoia,,musicola,,
46404,,Dichilum,,,,
46405,,Dichilum,,cuneiforme,,
46406,,Monochilum,,,,
46407,,Monochilum,,frontatum,,
46408,,Pusilloburius,,,,
46409,,Pusilloburius,,muscorum,,
46411,,Peniculina,,,,
46412,,Parameciidae,,,,
46413,,Paramecium,,,,
46414,,Paramecium,,caudatum,,
46415,,Paramecium,,aurelia,,
46416,,Paramecium,,bursaria,,
46417,,Lembadionidae,,,,
46418,,Lembadion,,,,
46419,,Lembadion,,bullinum,,
46420,,Lembadion,,lucens,,
46421,,Frontoniidae,,,,
46422,,Frontonia,,,,
46423,,Frontonia,,leucas,,
46424,,Pleuronematina,,,,
46425,,Pleuronematidae,,,,
46426,,Pleuronema,,,,
46427,,Pleuronema,,coronata,,
46428,,Pleuronema,,tardum,,
46429,,Lembus,,,,
46430,,Lembus,,infusionum,,
46431,,Lembus,,pusillus,,
46432,,Cyclidiidae,,,,
46433,,Cyclidium,,,,
46434,,Cyclidium,,glaucoma,,
46435,,Cyclidium,,brandoni,,
46436,,Cyclidium,,citrullus,,
46437,,Cyclidium,,granulosum,,
46438,,Cyclidium,,instabile,,
46439,,Cyclidium,,litomesum,,
46440,,Cyclidium,,muscicola,,
46441,,Cyclidium,,versatile,,
46442,,Cristigera,,,,
46443,,Cristigera,,media,,
46444,,Cristigera,,minuta,,
46445,,Cristigera,,setosa,,
46446,,Thigmotrichina,,,,
46447,,Arhynchodina,,,,
46448,,Rhynchodida,,,,
46449,,Spathidiidae,,,,
46450,,Spathidioides,,,,
46451,,Spathidioides,,sulcata,,
46452,,Spathidium,,,,
46453,,Spathidium,,brunneum,,
46454,,Enchelydium,,,,
46455,,Enchelydium,,fusidens,,
46456,,Cranotheridium,,,,
46457,,Cranotheridium,,taeniatum,,
46458,,Peritricha,,,,
46459,,Peritrichida,,,,
46460,,Sessilina,,,,
46461,,Epistylidae,,,,
46462,,Campanella,,,,
46463,,Campanella,,cantieeri,,
46464,,Campanella,,umbellaria,,
46465,,Epistylis,,,,
46466,,Epistylis,,cambari,,
46467,,Epistylis,,fugitans,,
46468,,Epistylis,,niagarae,,
46469,,Epistylis,,plicatilis,,
46470,,Apisoma,,,,
46471,,Apisoma,,piscola,,
46472,,Rhabdostyla,,,,
46473,,Rhabdostyla,,vernalis,,
46474,,Scyphidiidae,,,,
46475,,Vaginicolidae,,,,
46476,,Thuricola,,,,
46477,,Thuricola,,amphora,,
46478,,Thuricola,,folliculata,,
46479,,Cothurina,,,,
46480,,Cothurina,,nodosa,,
46481,,Vaginicola,,,,
46482,,Vaginicola,,annulata,,
46483,,Vaginicola,,leptostoma,,
46484,,Vaginicola,,inclinata,,
46485,,Vaginicola,,ingenita,,
46486,,Cyclodonta,,,,
46487,,Cothurnia,,,,
46488,,Cothurnia,,annulata,,
46489,,Cothurnia,,canthocampti,,
46490,,Cothurnia,,variabilis,,
46491,,Platycola,,,,
46492,,Platycola,,longicollis,,
46493,,Pyxicola,,,,
46494,,Pyxicola,,affinis,,
46495,,Pyxicola,,socialis,,
46496,,Vorticellidae,,,,
46497,,Vorticella,,,,
46498,,Vorticella,,campanula,,
46499,,Vorticella,,patellina,,
46500,,Vorticella,,marina,,
46501,,Vorticella,,microstoma,,
46502,,Vorticella,,monilata,,
46503,,Vorticella,,citrina,,
46504,,Vorticella,,communis,,
46505,,Vorticella,,convallaria,,
46506,,Vorticella,,similis,,
46507,,Vorticella,,sphaerica,,
46508,,Vorticella,,submicrostoma,,
46509,,Vorticella,,utriculus,,
46510,,Zoothamnium,,,,
46511,,Zoothamnium,,elegans,,
46512,,Zoothamnium,,simplex,,
46513,,Carchesium,,,,
46514,,Carchesium,,granulatum,,
46515,,Carchesium,,polypinum,,
46516,,Myoschiston,,,,
46517,,Lagenophryidae,,,,
46518,,Lagenophrys,,,,
46519,,Lagenophrys,,vaginicola,,
46520,,Astylozoonidae,,,,
46521,,Hastatella,,,,
46522,,Hastatella,,radians,,
46523,,Mobilina,,,,
46524,,Suctoria,,,,
46525,,Suctorida,,,,
46526,,Acinetidae,,,,
46527,,Acineta,,,,
46528,,Acineta,,diversa,,
46529,,Acineta,,tubenosa,,
46530,,Podophryidae,,,,
46531,,Paracineta,,,,
46532,,Podophrya,,,,
46533,,Podophrya,,fixa,,
46534,,Sphaerophyra,,,,
46535,,Sphaerophyra,,soliformis,,
46536,,Sphaerophyra,,magna,,
46537,,Sphaerophyra,,stentoris,,
46538,,Dendrosomatidae,,,,
46539,,Dendrosomata,,,,
46540,,Tokophrya,,,,
46541,,Tokophrya,,cyclopum,,
46542,,Tokophrya,,infusionum,,
46543,,Anarma,,,,
46544,,Anarma,,multiruga,,
46545,,Choanophyra,,,,
46546,,Choanophyra,,infundibulifera,,
46547,,Erastophyra,,,,
46548,,Erastophyra,,chattoni,,
46549,,Rhyncheta,,,,
46550,,Rhyncheta,,cyclopum,,
46551,,Staurophrya,,,,
46552,,Staurophrya,,elegans,,
46553,,Ephelotidae,,,,
46554,,Ephelota,,,,
46555,,Ephelota,,coronata,,
46556,,Ephelota,,gemmipara,,
46557,,Ephelota,,plana,,
46558,,Urnulidae,,,,
46559,,Metacineta,,,,
46560,,Metacineta,,mystacina,,
46561,,Spirotricha,,,,
46562,,Heterotrichida,,,,
46563,,Heterotrichina,,,,
46564,,Spirostomidae,,,,
46565,,Spirostomum,,,,
46566,,Spirostomum,,ambiguum,,
46567,,Spirostomum,,teres,,
46568,,Spirostomum,,filum,,
46569,,Spirostomum,,intermedium,,
46570,,Spirostomum,,loxodes,,
46571,,Spirostomum,,minus,,
46572,,Blepharisma,,,,
46573,,Blepharisma,,japonicum,,
46574,,Blepharisma,,stoltei,,
46575,,Blepharisma,,intermedium,,
46576,,Blepharisma,,lateritium,,
46577,,Blepharisma,,salinarum,,
46578,,Blepharisma,,truncatella,,
46579,,Blepharisma,,undulans,,
46580,,Blepharisma,,steini,,
46581,,Blepharisma,,persicinum,,
46582,,Blepharisma,,coeruleum,,
46583,,Metopidae,,,,
46584,,Metopus,,,,
46585,,Metopus,,es,,
46586,,Metopus,,musicola,,
46587,,Metopus,,striatus,,
46588,,Bursariidae,,,,
46589,,Thylacidium,,,,
46590,,Thylacidium,,truncatum,,
46591,,Bursaridium,,,,
46592,,Bursaridium,,pseudobursaria,,
46593,,Licnophorina,,,,
46594,,Oligotrichida,,,,
46595,,Stentoridae,,,,
46596,,Stentor,,,,
46597,,Stentor,,coeruleus,,
46598,,Stentor,,polymorphus,,
46599,,Stentor,,introversus,,
46600,,Stentor,,pyriformis,,
46601,,Stentor,,amethystinus,,
46602,,Stentor,,multiformis,,
46603,,Stentor,,niger,,
46604,,Stentor,,igneus,,
46605,,Stentor,,roeseli,,
46606,,Stentor,,mulleri,,
46607,,Strombidiidae,,,,
46608,,Strombidium,,,,
46609,,Strombidium,,sulcatum,,
46610,,Strombidium,,fallax,,
46611,,Tontonia,,,,
46612,,Tontonia,,gracillima,,
46613,,Halteriidae,,,,
46614,,Halteria,,,,
46615,,Halteria,,grandinella,,
46616,,Strobilididae,,,,
46617,,Strobilidium,,,,
46618,,Strobilidium,,gyrans,,
46619,,Strobilidium,,velox,,
46620,,Tintinnina,,,,
46621,,Tintinnidiidae,,,,
46622,,Tintinnidium,,,,
46623,,Tintinnidium,,fluviatile,,
46624,,Tintinnidium,,incertum,,
46625,,Leprotintinnus,,,,
46626,,Codonellidae,,,,
46627,,Tintinnopsis,,,,
46628,,Tintinnopsis,,acuminata,,
46629,,Tintinnopsis,,aperta,,
46630,,Tintinnopsis,,baltica,,
46631,,Tintinnopsis,,beroidea,,
46632,,Tintinnopsis,,dadayi,,
46633,,Tintinnopsis,,kofoidi,,
46634,,Tintinnopsis,,levigata,,
46635,,Tintinnopsis,,parva,,
46636,,Tintinnopsis,,platensis,,
46637,,Tintinnopsis,,rapa,,
46638,,Tintinnopsis,,tubulosa,,
46639,,Tintinnopsis,,tubulosoides,,
46640,,Tintinnopsis,,undella,,
46641,,Tintinnopsis,,urnula,,
46642,,Tintinnopsis,,ventricosoides,,
46643,,Tintinnopsis,,vasculum,,
46644,,Tintinnopsis,,minuta,,
46645,,Tintinnopsis,,brandti,,
46646,,Tintinnopsis,,cochleata,,
46647,,Tintinnopsis,,compressa,,
46648,,Tintinnopsis,,coronata,,
46649,,Tintinnopsis,,fennica,,
46650,,Tintinnopsis,,fimbriata,,
46651,,Tintinnopsis,,lata,,
46652,,Tintinnopsis,,lindeni,,
46653,,Tintinnopsis,,lobiancoi,,
46654,,Tintinnopsis,,ovalis,,
46655,,Tintinnopsis,,parvula,,
46656,,Tintinnopsis,,radix,,
46657,,Tintinnopsis,,sacculus,,
46658,,Tintinnopsis,,strigosa,,
46659,,Tintinnopsis,,tocantinensis,,
46660,,Tintinnopsis,,subacuta,,
46661,,Tintinnopsis,,turbo,,
46662,,Tintinnopsis,,bottnica,,
46663,,Tintinnopsis,,meunieri,,
46664,,Tintinnopsis,,karajacensis,,
46665,,Tintinnopsis,,nitida,,
46666,,Tintinnopsis,,campanula,,
46667,,Tintinnopsis,,cylindrata,,
46668,,Tintinnopsis,,acuta,,
46669,,Tintinnopsis,,davidoffi,,
46670,,Tintinnopsis,,fusus,,
46671,,Tintinnopsis,,incurvata,,
46672,,Tintinnopsis,,major,,
46673,,Tintinnopsis,,macropus,,
46674,,Tintinnopsis,,parua,,
46675,,Tintinnopsis,,serratus,,
46676,,Tintinnopsis,,acuminatus,,
46677,,Tintinnopsis,,nucula,,
46678,,Tintinnopsis,,sufflata,,
46679,,Codonella,,,,
46680,,Codonella,,crateri,,
46681,,Codonellopsidae,,,,
46682,,Stenosemella,,,,
46683,,Stenosemella,,oliva,,
46684,,Stenosemella,,steini,,
46685,,Stenosemella,,ventricosa,,
46686,,Stenosemella,,crateri,,
46687,,Condonellopsis,,,,
46688,,Condonellopsis,,americana,,
46689,,Dictyocystidae,,,,
46690,,Dictyocysta,,,,
46691,,Dictyocysta,,lata,,
46692,,Dictyocysta,,reticulata,,
46693,,Metacylididae,,,,
46695,,Metacylis,,,,
46696,,Metacylis,,angulata,,
46697,,Metacylis,,annulifera,,
46698,,Helicostomella,,,,
46699,,Helicostomella,,subulata,,
46701,,Coxliella,,,,
46702,,Coxliella,,pelagica,,
46703,,Climacocylis,,,,
46704,,Climacocylis,,scalaroides,,
46705,,Cyttarocyclididae,,,,
46706,,Ptychocylididae,,,,
46707,,Favella,,,,
46708,,Favella,,accuata,,
46709,,Favella,,ehrenbergii,,
46710,,Favella,,panamensis,,
46711,,Favella,,arcuata,,
46712,,Ptychocylis,,,,
46713,,Ptychocylis,,obtusa,,
46714,,Epiplocylididae,,,,
46715,,Petalotrichidae,,,,
46716,,Petalotricha,,,,
46717,,Petalotricha,,ampulla,,
46718,,Rhabdonellidae,,,,
46719,,Protorhabdonella,,,,
46720,,Protorhabdonella,,curta,,
46721,,Rhabdonella,,,,
46722,,Rhabdonella,,brandti,,
46723,,Rhabdonella,,conica,,
46724,,Rhabdonella,,hebe,,
46725,,Rhabdonellopsis,,,,
46726,,Rhabdonellopsis,,triton,,
46727,,Xystonellidae,,,,
46728,,Parafavella,,,,
46729,,Parafavella,,gigantea,,
46730,,Parafavella,,parumdentata,,
46731,,Parundella,,,,
46732,,Parundella,,attenuata,,
46733,,Parundella,,dificilis,,
46734,,Xystonella,,,,
46735,,Xystonella,,treforti,,
46736,,Undellidae,,,,
46737,,Proplectella,,,,
46738,,Proplectella,,claparedei,,
46739,,Proplectella,,globosa,,
46740,,Proplectella,,subcaudata,,
46741,,Undella,,,,
46742,,Undella,,hyalina,,
46743,,Tintinnidae,,,,
46744,,Eutintinnus,,,,
